STATION,MATCHED_SEGID,FTCLASS,ATYPENAME,COUNTY_NAME,PERIOD,VEHICLE_TYPE,OBSERVED,MODELED,DIFF,PCT_DIFF
-612,0015_330.1,Freeway,Urban,Davis,MD,SUT,4277.351197063,4114.273634738401,-163.07756232459906,-0.038
-613,0015_357.6,Freeway,Rural,Box Elder,MD,SUT,2445.131842944,1986.5035128917998,-458.6283300522,-0.188
-614,0084_081.0,,,Weber,MD,SUT,400.690589346,0.0,-400.690589346,-1.0
-615,0080_101.5,Freeway,Rural,Salt Lake,MD,SUT,1343.07021153,533.0720557245,-809.9981558055,-0.603
-616,0015_313.7,Freeway,Urban,Davis,MD,SUT,4631.611174608,4995.9670963488,364.3559217408001,0.079
-617,0215_003.7,Freeway,Suburban,Salt Lake,MD,SUT,1631.448688918,1777.6858028976003,146.23711397960028,0.09
-621,0015_241.6,Freeway,Rural,Utah,MD,SUT,2325.1640138879998,932.8545394584,-1392.3094744295997,-0.599
-702,0141_000.9,Minor Arterial,Rural,Utah,MD,SUT,3407.63970048,94.4013344656,-3313.2383660144,-0.972
-703,2851_001.4,Collector,Rural,Utah,MD,SUT,0.0,0.0,0.0,nan
-704,0006_157.3,Principal Arterial,Rural,Utah,MD,SUT,1382.322177528,150.8791073564,-1231.4430701716,-0.891
-711,0154_020.0,Expressway,Urban,Salt Lake,MD,SUT,550.870952624,659.0422583436,108.17130571960001,0.196
-622,1102_000.0,Principal Arterial,Rural,Box Elder,MD,SUT,0.0,0.0,0.0,nan
-623,0006_157.6,Principal Arterial,Rural,Utah,MD,SUT,1730.6061758920002,176.23882446560003,-1554.3673514264,-0.898
-624,0067_000.0,,,Davis,PM,SUT,784.575468577,0.0,-784.575468577,-1.0
-625,0067_007.3,,,Davis,PM,SUT,1645.5943693279999,0.0,-1645.5943693279999,-1.0
-302,0015_289.8,Freeway,Urban,Salt Lake,PM,SUT,984.399665214,5641.1824892346,4656.7828240206,4.731
-626,0073_034.6,Principal Arterial,Transition,Utah,PM,SUT,1499.05043812,1356.622940106,-142.4274980140001,-0.095
-627,0154_012.9,Expressway,Suburban,Salt Lake,PM,SUT,2394.95317061,1580.895298333,-814.0578722770001,-0.34
-723,0015_241.6,Freeway,Rural,Utah,PM,SUT,1304.835176472,674.5273441164001,-630.3078323556,-0.483
-712,1822_000.0,,,Utah,PM,SUT,0.0,0.0,0.0,nan
-713,1828_006.7,Collector,Rural,Utah,PM,SUT,0.0,0.0,0.0,nan
-714,0006_149.9,Principal Arterial,Rural,Utah,PM,SUT,158.359175604,35.4053490588,-122.9538265452,-0.776
-628,0215_027.4,Freeway,Suburban,Davis,PM,SUT,825.8614383319999,534.2512765856,-291.61016174639997,-0.353
-629,0015_303.4,Freeway,Urban,Salt Lake,PM,SUT,2696.304287112,2787.5062580741,91.20197096209995,0.034
-631,0266_001.7,Principal Arterial,Urban,Salt Lake,PM,SUT,734.2602291640001,914.0611898726,179.80096070859997,0.245
-632,0145_005.3,Expressway,Suburban,Utah,PM,SUT,1106.249863127,878.8379319717,-227.41193115530007,-0.206
-634,0085_015.5,Expressway,Suburban,Salt Lake,PM,SUT,1154.605590866,1154.5935348402,-0.012056025800120551,-0.0
-720,0015_241.6,Freeway,Rural,Utah,PM,SUT,433.074075912,674.5273441164001,241.45326820440005,0.558
-733,0015_241.6,Freeway,Rural,Utah,PM,SUT,643.559653512,674.5273441164001,30.967690604400104,0.048
-677,0080_136.1,Freeway,Rural,Salt Lake,PM,SUT,1703.287654885,1699.511811037,-3.7758438480000223,-0.002
-680,0015_295.6,Freeway,Urban,Salt Lake,PM,SUT,1538.4323124799998,8500.727508205598,6962.295195725599,4.526
-678,0080_136.1,Freeway,Rural,Salt Lake,PM,SUT,1526.51972712,1699.511811037,172.99208391699995,0.113
-679,0091_006.6,Principal Arterial,Rural,Box Elder,PM,SUT,672.386725465,488.564049232,-183.82267623300004,-0.273
-682,0091_004.9,Principal Arterial,Transition,Box Elder,PM,SUT,555.0383862,418.44100738,-136.59737882000002,-0.246
-724,0068_000.0,Principal Arterial,Rural,Utah,PM,SUT,269.885644886,54.284149483300006,-215.6014954027,-0.799
-725,0006_150.6,Principal Arterial,Rural,Utah,PM,SUT,190.748621196,44.249413244399996,-146.4992079516,-0.768
-726,0089_297.1,Expressway,Rural,Utah,PM,SUT,29.539870580000002,22.456037538,-7.083833042000002,-0.24
-727,0089_297.1,Expressway,Rural,Utah,PM,SUT,23.660575950000002,22.456037538,-1.2045384120000016,-0.051
-728,0089_297.1,Expressway,Rural,Utah,PM,SUT,61.976369246000004,22.456037538,-39.520331708,-0.638
-730,2495_013.0,,,Utah,PM,SUT,0.0,0.0,0.0,nan
-731,0096_013.6,,,Utah,PM,SUT,138.868413141,0.0,-138.868413141,-1.0
-732,1822_009.9,,,Utah,PM,SUT,0.0,0.0,0.0,nan
-729,1328_000.0,,,Utah,PM,SUT,0.0,0.0,0.0,nan
-636,0154_001.4,Freeway,Transition,Salt Lake,PM,SUT,2657.761892379,2637.1698993863,-20.591992992699943,-0.008
-734,0006_152.6,Minor Arterial,Rural,Utah,PM,SUT,335.623488156,101.22638630380001,-234.3971018522,-0.698
-748,0006_152.9,Principal Arterial,Rural,Utah,PM,SUT,178.161120438,139.49758354680003,-38.66353689119998,-0.217
-747,2871_000.3,Minor Arterial,Transition,Utah,PM,SUT,0.0,0.0,0.0,nan
-821,0089_433.3,Principal Arterial,Suburban,Box Elder,PM,SUT,45.050561853000005,241.75074229350002,196.70018044050002,4.366
-818,0215_007.7,Freeway,Urban,Salt Lake,PM,SUT,1882.4339805880002,1860.3678498816,-22.066130706400145,-0.012
-816,0015_300.3,Freeway,Urban,Salt Lake,PM,SUT,1017.0310767479999,3805.9620214143997,2788.9309446663997,2.742
-820,0154_006.8,Expressway,Suburban,Salt Lake,PM,SUT,2101.6203222120002,1608.6881259836,-492.93219622840024,-0.235
-819,0154_008.3,Expressway,Urban,Salt Lake,PM,SUT,2221.52742266,1672.18163567,-549.3457869899999,-0.247
-681,0065_002.4,Local,Rural,Salt Lake,PM,SUT,338.23955256,10.53126812,-327.70828444,-0.969
-815,0080_104.3,Freeway,Transition,Salt Lake,PM,SUT,800.8491626670001,635.2661921286001,-165.5829705384,-0.207
-812,1112_002.2,Collector,Rural,Box Elder,PM,SUT,0.0,0.0,0.0,nan
-824,0190_011.6,Minor Arterial,Rural,Salt Lake,PM,SUT,480.387397063,31.466473924699997,-448.9209231383,-0.934
-811,0080_136.1,Freeway,Rural,Salt Lake,PM,SUT,405.34133213499996,1699.511811037,1294.170478902,3.193
-814,0201_000.0,,,Salt Lake,PM,SUT,568.326405595,0.0,-568.326405595,-1.0
-715,1826_014.6,Collector,Transition,Utah,PM,SUT,0.0,0.0,0.0,nan
-717,0015_241.6,Freeway,Rural,Utah,PM,SUT,490.957609752,674.5273441164001,183.56973436440006,0.374
-718,0015_241.6,Freeway,Rural,Utah,PM,SUT,1298.87141844,674.5273441164001,-624.3440743236,-0.481
-716,2851_000.0,,,Utah,PM,SUT,0.0,0.0,0.0,nan
-721,0015_241.6,Freeway,Rural,Utah,PM,SUT,420.795750552,674.5273441164001,253.73159356440004,0.603
-722,1826_014.9,Collector,Transition,Utah,PM,SUT,0.0,0.0,0.0,nan
-638,0015_242.4,Freeway,Transition,Utah,PM,SUT,788.483542128,830.737296493,42.25375436500008,0.054
-639,0015_248.8,Freeway,Suburban,Utah,PM,SUT,1431.858231855,1295.433544077,-136.4246877779999,-0.095
-641,0015_271.6,Freeway,Urban,Utah,PM,SUT,5298.2356757200005,5167.497898355,-130.7377773650005,-0.025
-642,0052_001.0,Principal Arterial,Urban,Utah,PM,SUT,1586.4843416530002,975.7793389975001,-610.7050026555002,-0.385
-643,2932_001.3,Collector,Transition,Utah,PM,SUT,0.0,0.0,0.0,nan
-646,0077_007.4,Principal Arterial,Suburban,Utah,PM,SUT,615.560179832,485.22165492320005,-130.33852490879997,-0.212
-647,0089_344.0,Principal Arterial,Urban,Utah,PM,SUT,695.574270528,413.6365658208,-281.93770470720006,-0.405
-648,0194_000.8,Expressway,Suburban,Utah,PM,SUT,707.4938223859999,768.8899835084,61.39616112240003,0.087
-649,0114_000.0,Principal Arterial,Urban,Utah,PM,SUT,344.84264057,321.31621837060004,-23.526422199399974,-0.068
-650,0006_159.8,Principal Arterial,Suburban,Utah,PM,SUT,445.51677297599997,268.4531725152,-177.0636004608,-0.397
-651,0114_005.0,Principal Arterial,Urban,Utah,PM,SUT,474.32455583200004,175.0245452316,-299.3000106004,-0.631
-653,0156_001.0,Principal Arterial,Urban,Utah,PM,SUT,881.779872984,714.4577869704,-167.32208601360003,-0.19
-655,0015_253.6,Freeway,Rural,Utah,PM,SUT,1856.4145958400002,1565.7204407264,-290.6941551136001,-0.157
-657,2889_000.0,Minor Arterial,Suburban,Utah,PM,SUT,0.0,0.0,0.0,nan
-658,0089_349.3,Principal Arterial,Urban,Utah,PM,SUT,1023.824149335,587.5033600938,-436.32078924120003,-0.426
-659,0189_002.7,Principal Arterial,Urban,Utah,PM,SUT,427.9316991,396.91077217000003,-31.020926929999973,-0.072
-660,0089_329.8,Minor Arterial,Suburban,Utah,PM,SUT,381.23795799,318.81840984900003,-62.41954814099995,-0.164
-661,0052_003.1,Principal Arterial,Urban,Utah,PM,SUT,1734.5280538949999,719.6134549566,-1014.9145989383999,-0.585
-662,2878_004.4,Minor Arterial,Suburban,Utah,PM,SUT,0.0,0.0,0.0,nan
-664,0089_326.5,Principal Arterial,Suburban,Utah,PM,SUT,0.0,300.20065970049995,300.20065970049995,inf
-665,0015_260.0,Freeway,Transition,Utah,PM,SUT,3300.6606844,3138.25464789,-162.40603650999992,-0.049
-667,0015_261.8,Freeway,Rural,Utah,PM,SUT,3530.913933127,3259.0461333157,-271.86779981129985,-0.077
-668,0015_264.2,Freeway,Suburban,Utah,PM,SUT,3303.2326064,2822.0598704,-481.172736,-0.146
-669,0015_269.6,Freeway,Urban,Utah,PM,SUT,4583.312839647,3797.8905072141,-785.4223324329,-0.171
-670,0015_272.7,Freeway,Suburban,Utah,PM,SUT,5289.835606022,5146.263419354201,-143.57218666779954,-0.027
-671,0015_276.4,Freeway,Urban,Utah,PM,SUT,4981.768313067,4623.6827108745,-358.0856021925001,-0.072
-672,0015_278.5,Freeway,Urban,Utah,PM,SUT,3951.4000756259998,3905.6291047236,-45.77097090239977,-0.012
-673,0015_279.6,Freeway,Suburban,Utah,PM,SUT,3840.168613879,3627.3259756045,-212.84263827450013,-0.055
-674,0015_283.9,Freeway,Urban,Utah,PM,SUT,3972.5489909489997,4270.8048463179,298.2558553689005,0.075
-675,0092_002.4,Freeway,Transition,Utah,PM,SUT,356.961196144,642.5959689016,285.63477275760005,0.8
-676,0092_002.4,Freeway,Transition,Utah,PM,SUT,317.292192952,642.5959689016,325.30377594960004,1.025
-301,0080_128.7,Freeway,Rural,Salt Lake,PM,SUT,1495.25498627,1428.8626687519,-66.39231751810007,-0.044
-304,0089_433.3,Principal Arterial,Suburban,Box Elder,PM,SUT,44.277824943000006,241.75074229350002,197.4729173505,4.46
-305,1826_015.6,Collector,Transition,Utah,PM,SUT,0.0,0.0,0.0,nan
-306,0015_267.0,Freeway,Suburban,Utah,PM,SUT,4206.949105455,3160.6409112982005,-1046.3081941567993,-0.249
-308,2826_000.0,Collector,Rural,Utah,PM,SUT,0.0,0.0,0.0,nan
-309,0080_136.1,Freeway,Rural,Salt Lake,PM,SUT,411.74678151999996,1699.511811037,1287.765029517,3.128
-310,0015_365.5,Freeway,Rural,Box Elder,PM,SUT,414.533039095,884.8032916394001,470.2702525444001,1.134
-312,0006_181.6,Expressway,Rural,Utah,PM,SUT,199.487985237,230.75464444509998,31.26665920809998,0.157
-313,0015_241.6,Freeway,Rural,Utah,PM,SUT,340.81123106399997,674.5273441164001,333.7161130524001,0.979
-314,0006_221.1,,,Utah,PM,SUT,376.139413052,0.0,-376.139413052,-1.0
-315,0015_321.0,Freeway,Suburban,Davis,PM,SUT,4294.984373849,3875.6681335372004,-419.31624031179945,-0.098
-317,0210_003.9,,,Salt Lake,PM,SUT,175.107478108,0.0,-175.107478108,-1.0
-319,0189_013.1,Expressway,Rural,Utah,PM,SUT,1648.3662208429998,882.0280808899,-766.3381399530998,-0.465
-320,0039_008.7,Minor Arterial,Suburban,Weber,PM,SUT,43.188855395,42.0896840637,-1.099171331299999,-0.025
-321,0006_146.9,Principal Arterial,Rural,Utah,PM,SUT,19.168655194,12.2982265964,-6.8704285976,-0.358
-322,0190_001.8,Minor Arterial,Transition,Salt Lake,PM,SUT,182.618962314,58.014503046899996,-124.6044592671,-0.682
-323,0080_101.5,Freeway,Rural,Salt Lake,PM,SUT,147.637978575,509.5924715715001,361.9544929965001,2.452
-324,0006_184.1,Expressway,Rural,Utah,PM,SUT,54.308626206,224.66096000859997,170.35233380259996,3.137
-325,0089_377.3,Principal Arterial,Urban,Salt Lake,PM,SUT,527.6012369609999,546.6284109856,19.027174024600072,0.036
-327,0006_174.4,Expressway,Suburban,Utah,PM,SUT,476.629245728,441.24330745599997,-35.38593827200003,-0.074
-329,0089_412.2,Principal Arterial,Urban,Weber,PM,SUT,627.616918302,197.61200999430002,-430.0049083077,-0.685
-332,0186_006.0,Principal Arterial,Suburban,Salt Lake,PM,SUT,1261.316123787,999.4598192914,-261.85630449559994,-0.208
-333,0071_021.2,Principal Arterial,Urban,Salt Lake,PM,SUT,454.474107386,401.5708329932,-52.90327439280003,-0.116
-335,0173_007.7,Minor Arterial,Urban,Salt Lake,PM,SUT,503.353649598,367.0384787334,-136.31517086460002,-0.271
-340,0080_117.7,Freeway,Urban,Salt Lake,PM,SUT,2121.349412524,1970.1841005581002,-151.16531196589972,-0.071
-341,0080_123.2,Freeway,Suburban,Salt Lake,PM,SUT,2605.133910401,2324.3607090858,-280.7732013151999,-0.108
-348,0015_340.3,Freeway,Suburban,Weber,PM,SUT,3186.199827648,2448.4650916416,-737.7347360064,-0.232
-349,0015_246.9,Freeway,Transition,Utah,PM,SUT,1276.814195917,1175.4907672904,-101.32342862659993,-0.079
-350,0189_004.0,Expressway,Suburban,Utah,PM,SUT,291.77576147300005,170.60449124550001,-121.17127022750003,-0.415
-351,0215_011.5,Freeway,Suburban,Salt Lake,PM,SUT,3275.753702228,3252.2204612627997,-23.533240965200093,-0.007
-353,0215_017.5,Freeway,Urban,Salt Lake,PM,SUT,2478.900110724,2168.106773886,-310.79333683799996,-0.125
-354,0171_008.8,Principal Arterial,Urban,Salt Lake,PM,SUT,680.095031365,869.9614852575,189.8664538925001,0.279
-362,0089_433.3,Principal Arterial,Suburban,Box Elder,PM,SUT,40.877782539,241.75074229350002,200.87295975450002,4.914
-363,0091_006.6,Principal Arterial,Rural,Box Elder,PM,SUT,789.52529824,488.564049232,-300.961249008,-0.381
-382,0006_155.9,Principal Arterial,Rural,Utah,PM,SUT,111.83068179200001,90.20304993600001,-21.627631855999994,-0.193
-400,0015_241.6,Freeway,Rural,Utah,PM,SUT,815.982422496,674.5273441164001,-141.45507837959997,-0.173
-401,0015_241.6,Freeway,Rural,Utah,PM,SUT,603.041179824,674.5273441164001,71.48616429240008,0.119
-402,0141_000.0,Minor Arterial,Rural,Utah,PM,SUT,1618.628857728,57.728106767999996,-1560.9007509599999,-0.964
-403,0015_241.6,Freeway,Rural,Utah,PM,SUT,426.934913232,674.5273441164001,247.59243088440007,0.58
-404,2865_019.4,Local,Rural,Utah,PM,SUT,0.0,0.0,0.0,nan
-405,2823_000.0,Collector,Rural,Utah,PM,SUT,0.0,0.0,0.0,nan
-406,0071_015.7,Principal Arterial,Urban,Salt Lake,PM,SUT,668.0023067340001,527.5866447873,-140.41566194670008,-0.21
-407,0068_038.1,Principal Arterial,Transition,Salt Lake,PM,SUT,734.88331136,546.430880303,-188.452431057,-0.256
-409,2330_001.0,Minor Arterial,Urban,Salt Lake,PM,SUT,0.0,0.0,0.0,nan
-411,0089_297.1,Expressway,Rural,Utah,PM,SUT,26.127011746,22.456037538,-3.6709742080000005,-0.141
-412,1826_016.1,Collector,Suburban,Utah,PM,SUT,0.0,0.0,0.0,nan
-414,2820_000.0,Collector,Rural,Utah,PM,SUT,0.0,0.0,0.0,nan
-415,0089_297.1,Expressway,Rural,Utah,PM,SUT,11.299717484,22.456037538,11.156320054,0.987
-416,0089_297.1,Expressway,Rural,Utah,PM,SUT,23.51717852,22.456037538,-1.0611409820000013,-0.045
-418,0006_221.1,,,Utah,PM,SUT,270.388407974,0.0,-270.388407974,-1.0
-420,2865_004.4,,,Utah,PM,SUT,0.0,0.0,0.0,nan
-421,0006_178.8,Expressway,Rural,Utah,PM,SUT,222.65111321199998,240.9535478704,18.302434658400017,0.082
-425,2824_000.0,,,Utah,PM,SUT,0.0,0.0,0.0,nan
-427,3041_000.0,Collector,Transition,Utah,PM,SUT,0.0,0.0,0.0,nan
-430,0038_003.2,Minor Arterial,Rural,Box Elder,PM,SUT,18.656461544,106.5915629632,87.93510141920001,4.713
-431,0006_159.3,Principal Arterial,Suburban,Utah,PM,SUT,71.93335528,193.55116677549998,121.61781149549998,1.691
-503,0089_297.1,Expressway,Rural,Utah,PM,SUT,46.116613488,22.456037538,-23.66057595,-0.513
-504,0089_297.1,Expressway,Rural,Utah,PM,SUT,10.410653418,22.456037538,12.04538412,1.157
-507,0006_221.1,,,Utah,PM,SUT,680.9631194039999,0.0,-680.9631194039999,-1.0
-508,2851_001.3,Collector,Rural,Utah,PM,SUT,0.0,0.0,0.0,nan
-511,1102_001.1,,,Box Elder,PM,SUT,0.0,0.0,0.0,nan
-512,0190_015.7,,,Salt Lake,PM,SUT,17.706401289,0.0,-17.706401289,-1.0
-513,0015_241.6,Freeway,Rural,Utah,PM,SUT,453.245610432,674.5273441164001,221.28173368440008,0.488
-601,0092_007.6,Collector,Transition,Utah,PM,SUT,60.046990238,5.428306286400001,-54.6186839516,-0.91
-602,0092_018.8,Collector,Rural,Utah,PM,SUT,166.564721466,7.2499245156,-159.31479695040002,-0.956
-606,0190_004.7,Minor Arterial,Transition,Salt Lake,PM,SUT,642.175299037,55.549494239999994,-586.625804797,-0.913
-611,0015_257.6,Freeway,Suburban,Utah,PM,SUT,2804.4707011749997,3059.0269522474996,254.5562510724999,0.091
-612,0015_330.1,Freeway,Urban,Davis,PM,SUT,2992.854183354,2705.481604805,-287.3725785489996,-0.096
-613,0015_357.6,Freeway,Rural,Box Elder,PM,SUT,1613.872444086,1372.2068512236,-241.6655928624,-0.15
-614,0084_081.0,,,Weber,PM,SUT,195.875297023,0.0,-195.875297023,-1.0
-615,0080_101.5,Freeway,Rural,Salt Lake,PM,SUT,1154.0302689900002,509.5924715715001,-644.4377974185002,-0.558
-616,0015_313.7,Freeway,Urban,Davis,PM,SUT,3255.3175316859997,3245.9310380926,-9.386493593399791,-0.003
-617,0215_003.7,Freeway,Suburban,Salt Lake,PM,SUT,1352.2366491060002,1334.5767562086003,-17.659892897399914,-0.013
-621,0015_241.6,Freeway,Rural,Utah,PM,SUT,1413.849165204,674.5273441164001,-739.3218210875999,-0.523
-702,0141_000.9,Minor Arterial,Rural,Utah,PM,SUT,2049.254379088,70.8617181136,-1978.3926609743999,-0.965
-703,2851_001.4,Collector,Rural,Utah,PM,SUT,0.0,0.0,0.0,nan
-704,0006_157.3,Principal Arterial,Rural,Utah,PM,SUT,788.2216805080001,116.7496492812,-671.4720312268,-0.852
-711,0154_020.0,Expressway,Urban,Salt Lake,PM,SUT,332.339141514,450.881974752,118.54283323800001,0.357
-622,1102_000.0,Principal Arterial,Rural,Box Elder,PM,SUT,0.0,0.0,0.0,nan
-623,0006_157.6,Principal Arterial,Rural,Utah,PM,SUT,1002.5198620080001,135.68701473560003,-866.8328472724002,-0.865
-624,0067_000.0,,,Davis,EV,SUT,745.778902507,0.0,-745.778902507,-1.0
-625,0067_007.3,,,Davis,EV,SUT,1593.432889776,0.0,-1593.432889776,-1.0
-302,0015_289.8,Freeway,Urban,Salt Lake,EV,SUT,4347.57169341,5769.050463387,1421.4787699769995,0.327
-626,0073_034.6,Principal Arterial,Transition,Utah,EV,SUT,1801.14873648,1281.6023166900002,-519.5464197899998,-0.288
-627,0154_012.9,Expressway,Suburban,Salt Lake,EV,SUT,2627.357808045,1499.374233185,-1127.98357486,-0.429
-723,0015_241.6,Freeway,Rural,Utah,EV,SUT,1440.598374024,673.904657616,-766.6937164079999,-0.532
-712,1822_000.0,,,Utah,EV,SUT,0.0,0.0,0.0,nan
-713,1828_006.7,Collector,Rural,Utah,EV,SUT,0.0,0.0,0.0,nan
-714,0006_149.9,Principal Arterial,Rural,Utah,EV,SUT,143.23117107599998,35.531415763199995,-107.6997553128,-0.752
-628,0215_027.4,Freeway,Suburban,Davis,EV,SUT,855.0788389639999,419.4063886628,-435.67245030119994,-0.51
-629,0015_303.4,Freeway,Urban,Salt Lake,EV,SUT,3495.658668772,3098.5306839927002,-397.1279847792998,-0.114
-631,0266_001.7,Principal Arterial,Urban,Salt Lake,EV,SUT,814.770072732,988.8726094478001,174.10253671580006,0.214
-632,0145_005.3,Expressway,Suburban,Utah,EV,SUT,1218.2930121699999,843.4004504128,-374.8925617571999,-0.308
-634,0085_015.5,Expressway,Suburban,Salt Lake,EV,SUT,1293.00876705,1012.5735509162,-280.43521613379994,-0.217
-720,0015_241.6,Freeway,Rural,Utah,EV,SUT,582.2557290359999,673.904657616,91.64892858000007,0.157
-733,0015_241.6,Freeway,Rural,Utah,EV,SUT,803.090180868,673.904657616,-129.18552325199994,-0.161
-677,0080_136.1,Freeway,Rural,Salt Lake,EV,SUT,1601.58709886,1620.8146846455,19.22758578549997,0.012
-680,0015_295.6,Freeway,Urban,Salt Lake,EV,SUT,1759.1961146239998,8965.9736395584,7206.7775249344,4.097
-678,0080_136.1,Freeway,Rural,Salt Lake,EV,SUT,1316.713165685,1620.8146846455,304.1015189605,0.231
-679,0091_006.6,Principal Arterial,Rural,Box Elder,EV,SUT,670.5758876250001,481.68286544,-188.89302218500006,-0.282
-682,0091_004.9,Principal Arterial,Transition,Box Elder,EV,SUT,555.2043914,398.35437817999997,-156.85001322,-0.283
-724,0068_000.0,Principal Arterial,Rural,Utah,EV,SUT,254.97322030400002,58.1438358457,-196.8293844583,-0.772
-725,0006_150.6,Principal Arterial,Rural,Utah,EV,SUT,170.287025328,40.554689061599994,-129.7323362664,-0.762
-726,0089_297.1,Expressway,Rural,Utah,EV,SUT,21.22281964,20.1588107094,-1.0640089306,-0.05
-727,0089_297.1,Expressway,Rural,Utah,EV,SUT,19.817524826,20.1588107094,0.3412858834000012,0.017
-728,0089_297.1,Expressway,Rural,Utah,EV,SUT,59.36653602,20.1588107094,-39.2077253106,-0.66
-730,2495_013.0,,,Utah,EV,SUT,0.0,0.0,0.0,nan
-731,0096_013.6,,,Utah,EV,SUT,192.045595416,0.0,-192.045595416,-1.0
-732,1822_009.9,,,Utah,EV,SUT,0.0,0.0,0.0,nan
-729,1328_000.0,,,Utah,EV,SUT,0.0,0.0,0.0,nan
-636,0154_001.4,Freeway,Transition,Salt Lake,EV,SUT,2671.10994319,2068.8278932258004,-602.2820499641998,-0.225
-734,0006_152.6,Minor Arterial,Rural,Utah,EV,SUT,309.889272122,78.4046054976,-231.4846666244,-0.747
-748,0006_152.9,Principal Arterial,Rural,Utah,EV,SUT,117.53486436600001,111.3578495964,-6.177014769600007,-0.053
-747,2871_000.3,Minor Arterial,Transition,Utah,EV,SUT,0.0,0.0,0.0,nan
-821,0089_433.3,Principal Arterial,Suburban,Box Elder,EV,SUT,30.600381636,193.82559913530002,163.22521749930002,5.334
-818,0215_007.7,Freeway,Urban,Salt Lake,EV,SUT,2033.641857384,1267.7238111152,-765.9180462688,-0.377
-816,0015_300.3,Freeway,Urban,Salt Lake,EV,SUT,3875.3958086679995,4279.4672436428,404.07143497480047,0.104
-820,0154_006.8,Expressway,Suburban,Salt Lake,EV,SUT,2560.308864628,1319.651149514,-1240.6577151139998,-0.485
-819,0154_008.3,Expressway,Urban,Salt Lake,EV,SUT,2681.1581678700004,1454.1334201030002,-1227.0247477670002,-0.458
-681,0065_002.4,Local,Rural,Salt Lake,EV,SUT,367.851000568,9.663987216,-358.187013352,-0.974
-815,0080_104.3,Freeway,Transition,Salt Lake,EV,SUT,938.146026612,481.35591554280006,-456.79011106919995,-0.487
-812,1112_002.2,Collector,Rural,Box Elder,EV,SUT,0.0,0.0,0.0,nan
-824,0190_011.6,Minor Arterial,Rural,Salt Lake,EV,SUT,384.911703838,25.807369199,-359.104334639,-0.933
-811,0080_136.1,Freeway,Rural,Salt Lake,EV,SUT,622.0028481749999,1620.8146846455,998.8118364705,1.606
-814,0201_000.0,,,Salt Lake,EV,SUT,649.7897183700001,0.0,-649.7897183700001,-1.0
-715,1826_014.6,Collector,Transition,Utah,EV,SUT,0.0,0.0,0.0,nan
-717,0015_241.6,Freeway,Rural,Utah,EV,SUT,700.390759464,673.904657616,-26.486101847999976,-0.038
-718,0015_241.6,Freeway,Rural,Utah,EV,SUT,1460.5945038959999,673.904657616,-786.6898462799999,-0.539
-716,2851_000.0,,,Utah,EV,SUT,0.0,0.0,0.0,nan
-721,0015_241.6,Freeway,Rural,Utah,EV,SUT,556.9097574,673.904657616,116.99490021600002,0.21
-722,1826_014.9,Collector,Transition,Utah,EV,SUT,0.0,0.0,0.0,nan
-638,0015_242.4,Freeway,Transition,Utah,EV,SUT,974.4000613339999,806.9992322429999,-167.400829091,-0.172
-639,0015_248.8,Freeway,Suburban,Utah,EV,SUT,1629.183220785,1215.6821957592,-413.5010250257999,-0.254
-641,0015_271.6,Freeway,Urban,Utah,EV,SUT,6423.171162928001,4581.0946717328,-1842.076491195201,-0.287
-642,0052_001.0,Principal Arterial,Urban,Utah,EV,SUT,1722.819710126,811.7495969483001,-911.0701131776999,-0.529
-643,2932_001.3,Collector,Transition,Utah,EV,SUT,0.0,0.0,0.0,nan
-646,0077_007.4,Principal Arterial,Suburban,Utah,EV,SUT,735.7350915200001,422.40790797920005,-313.32718354080004,-0.426
-647,0089_344.0,Principal Arterial,Urban,Utah,EV,SUT,665.91029856,274.6058106048,-391.3044879552,-0.588
-648,0194_000.8,Expressway,Suburban,Utah,EV,SUT,915.806811556,996.2689072803998,80.46209572439989,0.088
-649,0114_000.0,Principal Arterial,Urban,Utah,EV,SUT,449.761566274,292.6804212288,-157.0811450452,-0.349
-650,0006_159.8,Principal Arterial,Suburban,Utah,EV,SUT,491.832385296,210.8444342976,-280.9879509984,-0.571
-651,0114_005.0,Principal Arterial,Urban,Utah,EV,SUT,550.924391536,106.86149919200001,-444.06289234400003,-0.806
-653,0156_001.0,Principal Arterial,Urban,Utah,EV,SUT,907.577384112,653.5908917111999,-253.9864924008001,-0.28
-655,0015_253.6,Freeway,Rural,Utah,EV,SUT,1996.894830784,1429.689066848,-567.205763936,-0.284
-657,2889_000.0,Minor Arterial,Suburban,Utah,EV,SUT,0.0,0.0,0.0,nan
-658,0089_349.3,Principal Arterial,Urban,Utah,EV,SUT,1014.316704012,443.6855118123,-570.6311921997,-0.563
-659,0189_002.7,Principal Arterial,Urban,Utah,EV,SUT,641.41269515,335.87741359,-305.53528156,-0.476
-660,0089_329.8,Minor Arterial,Suburban,Utah,EV,SUT,355.10202243000003,236.6969000805,-118.40512234950003,-0.333
-661,0052_003.1,Principal Arterial,Urban,Utah,EV,SUT,1669.32023232,585.5863016886,-1083.7339306314002,-0.649
-662,2878_004.4,Minor Arterial,Suburban,Utah,EV,SUT,0.0,0.0,0.0,nan
-664,0089_326.5,Principal Arterial,Suburban,Utah,EV,SUT,8.157419455,249.57891654049996,241.42149708549996,29.595
