STATION,MATCHED_SEGID,FTCLASS,ATYPENAME,COUNTY_NAME,PERIOD,VEHICLE_TYPE,OBSERVED,MODELED,DIFF,PCT_DIFF
-341,0080_123.2,Freeway,Suburban,Salt Lake,MD,SUT,4107.056,4383.147559999999,276.09155999999984,0.067
-301,0080_128.7,Freeway,Rural,Salt Lake,MD,SUT,2358.902,2300.65726,-58.24474000000009,-0.025
-333,0071_021.2,Principal Arterial,Urban,Salt Lake,MD,SUT,555.3956,598.3754799999999,42.97987999999998,0.077
-677,0080_136.1,Freeway,Rural,Salt Lake,MD,SUT,2441.5117999999998,2555.63462,114.12282000000005,0.047
-325,0089_377.3,Principal Arterial,Urban,Salt Lake,MD,SUT,862.521,1283.3384999999998,420.8174999999999,0.488
-332,0186_006.0,Principal Arterial,Suburban,Salt Lake,MD,SUT,2250.558,1858.2189400000002,-392.3390599999998,-0.174
-340,0080_117.7,Freeway,Urban,Salt Lake,MD,SUT,3031.9575999999997,3035.5317999999997,3.574200000000019,0.001
-409,2330_001.0,Minor Arterial,Urban,Salt Lake,MD,SUT,454.24219999999997,1166.10552,711.8633200000002,1.567
-628,0215_027.4,Freeway,Suburban,Davis,MD,SUT,1147.7616,1297.47514,149.71353999999997,0.13
-624,0067_000.0,Freeway,Suburban,Davis,MD,SUT,799.0374,1979.1954200000002,1180.1580200000003,1.477
-315,0015_319.5,Freeway,Suburban,Davis,MD,SUT,3107.244,3309.08848,201.84447999999975,0.065
-625,0067_010.1,Freeway,Suburban,Davis,MD,SUT,1865.9256,3761.78432,1895.8587200000002,1.016
-616,0015_313.7,Freeway,Urban,Davis,MD,SUT,5156.2872,5889.51117,733.22397,0.142
-711,0154_020.0,Expressway,Urban,Salt Lake,MD,SUT,550.6496,738.5036799999999,187.85407999999995,0.341
-329,0089_412.4,Principal Arterial,Urban,Weber,MD,SUT,1040.4485,629.51655,-410.9319499999999,-0.395
-612,0015_330.1,Freeway,Urban,Davis,MD,SUT,4455.6287,4612.21117,156.58246999999938,0.035
-634,0085_015.5,Expressway,Suburban,Salt Lake,MD,SUT,1083.7551999999998,1990.96928,907.2140800000002,0.837
-627,0154_012.9,Expressway,Suburban,Salt Lake,MD,SUT,2812.8242999999998,3128.47824,315.65394000000015,0.112
-643,2932_001.3,Collector,Transition,Utah,MD,SUT,498.666,474.35114999999996,-24.314850000000035,-0.049
-601,0092_007.6,Collector,Transition,Utah,MD,SUT,91.2384,36.72,-54.5184,-0.598
-602,0092_018.8,Collector,Rural,Utah,MD,SUT,207.3698,16.59878,-190.77102,-0.92
-638,0015_242.4,Freeway,Transition,Utah,PM,SUT,877.7328,1015.71358,137.98077999999998,0.157
-650,0006_159.8,Principal Arterial,Suburban,Utah,PM,SUT,457.9773,350.03202,-107.94528000000003,-0.236
-639,0015_248.8,Freeway,Suburban,Utah,PM,SUT,1483.8210000000001,1574.89512,91.07411999999977,0.061
-655,0015_253.6,Freeway,Rural,Utah,PM,SUT,1881.768,1926.70836,44.940360000000055,0.024
-653,0156_001.0,Principal Arterial,Urban,Utah,PM,SUT,931.8578,894.8772399999999,-36.98056000000008,-0.04
-646,0077_007.4,Principal Arterial,Suburban,Utah,PM,SUT,643.492,619.8331999999999,-23.658800000000042,-0.037
-664,0089_326.5,Principal Arterial,Suburban,Utah,PM,SUT,0.0,563.332,563.332,inf
-312,0006_181.6,Expressway,Rural,Utah,PM,SUT,189.21239999999997,228.06887999999998,38.856480000000005,0.205
-321,0006_146.9,Principal Arterial,Rural,Utah,PM,SUT,49.062,38.657999999999994,-10.404000000000003,-0.212
-327,0006_174.4,Expressway,Suburban,Utah,PM,SUT,664.3754,730.40851,66.03310999999997,0.099
-349,0015_246.9,Freeway,Transition,Utah,PM,SUT,1336.751,1426.2565,89.50549999999998,0.067
-416,0089_297.1,Expressway,Rural,Utah,PM,SUT,95.858,98.69866999999999,2.8406699999999887,0.03
-611,0015_258.8,Freeway,Suburban,Utah,PM,SUT,2773.7709999999997,2897.7857999999997,124.01479999999992,0.045
-815,0080_104.3,Freeway,Transition,Salt Lake,PM,SUT,607.0202,538.55232,-68.46788000000004,-0.113
-348,0015_340.3,Freeway,Suburban,Weber,PM,SUT,3188.2914,2844.37482,-343.91658000000007,-0.108
-613,0015_357.6,Freeway,Rural,Box Elder,PM,SUT,1693.449,1560.04725,-133.40175,-0.079
-820,0154_006.8,Expressway,Suburban,Salt Lake,PM,SUT,2153.4087,2015.9590899999998,-137.44961000000012,-0.064
-819,0154_008.3,Expressway,Urban,Salt Lake,PM,SUT,2284.8974000000003,2078.74429,-206.1531100000002,-0.09
-657,2889_000.0,Minor Arterial,Suburban,Utah,PM,SUT,583.4045,783.16385,199.75935000000004,0.342
-626,0073_034.6,Principal Arterial,Transition,Utah,PM,SUT,1499.0171999999998,1694.7910799999997,195.77387999999996,0.131
-631,0266_001.7,Principal Arterial,Urban,Salt Lake,PM,SUT,885.3968,1352.8541599999999,467.4573599999999,0.528
-636,0154_001.4,Freeway,Transition,Salt Lake,PM,SUT,2691.8199,3366.33185,674.5119500000001,0.251
-680,0015_295.6,Freeway,Urban,Salt Lake,PM,SUT,1445.3600000000001,5668.456,4223.096,2.922
-816,0015_299.0,Freeway,Urban,Salt Lake,PM,SUT,1176.6707999999999,4082.15592,2905.4851200000003,2.469
-648,0194_000.8,Expressway,Suburban,Utah,PM,SUT,1368.8082,1692.0014400000002,323.1932400000003,0.236
-674,0015_283.9,Freeway,Urban,Utah,PM,SUT,3611.2986,3669.18552,57.88691999999992,0.016
-302,0015_289.8,Freeway,Urban,Salt Lake,PM,SUT,984.8510000000001,5316.0542000000005,4331.2032,4.398
-662,2878_004.4,Minor Arterial,Suburban,Utah,PM,SUT,412.96500000000003,622.39104,209.42603999999994,0.507
-673,0015_279.6,Freeway,Suburban,Utah,PM,SUT,3608.7954,3448.8761999999997,-159.91920000000027,-0.044
-675,0092_002.4,Freeway,Transition,Utah,PM,SUT,391.96619999999996,330.30674999999997,-61.65944999999999,-0.157
-676,0092_002.4,Freeway,Transition,Utah,PM,SUT,348.40709999999996,251.44703999999996,-96.96006,-0.278
-818,0215_007.7,Freeway,Urban,Salt Lake,PM,SUT,1804.3858,2216.0458900000003,411.6600900000003,0.228
-632,0145_005.3,Expressway,Suburban,Utah,PM,SUT,1144.4862,1053.71838,-90.76782000000003,-0.079
-672,0015_278.5,Freeway,Urban,Utah,PM,SUT,3768.815,3854.1805000000004,85.36550000000034,0.023
-658,0089_349.3,Principal Arterial,Urban,Utah,PM,SUT,958.152,814.48896,-143.66304000000002,-0.15
-335,0173_007.7,Minor Arterial,Urban,Salt Lake,PM,SUT,532.9779000000001,484.47035000000005,-48.50755000000004,-0.091
-351,0215_011.5,Freeway,Suburban,Salt Lake,PM,SUT,3190.8212,3822.0001600000005,631.1789600000006,0.198
-406,0071_015.7,Principal Arterial,Urban,Salt Lake,PM,SUT,677.4432,694.88928,17.446079999999938,0.026
-407,0068_038.1,Principal Arterial,Transition,Salt Lake,PM,SUT,630.2976,693.20001,62.90241000000003,0.1
-617,0215_003.7,Freeway,Suburban,Salt Lake,PM,SUT,1256.2347,1614.18209,357.94739000000004,0.285
-317,0210_003.9,Principal Arterial,Transition,Salt Lake,PM,SUT,180.04739999999998,186.61928999999998,6.571889999999996,0.037
-670,0015_272.7,Freeway,Suburban,Utah,PM,SUT,5262.871499999999,5092.93485,-169.93664999999964,-0.032
-671,0015_272.7,Freeway,Suburban,Utah,PM,SUT,5446.4805,5092.93485,-353.54565,-0.065
-647,0089_344.0,Principal Arterial,Urban,Utah,PM,SUT,728.7498,664.7899500000001,-63.95984999999996,-0.088
-651,0114_005.0,Principal Arterial,Urban,Utah,PM,SUT,469.0696,281.58204,-187.48755999999997,-0.4
-641,0015_271.6,Freeway,Urban,Utah,PM,SUT,5313.918000000001,5226.3902100000005,-87.5277900000001,-0.016
-669,0015_269.6,Freeway,Urban,Utah,PM,SUT,4553.2341,4106.1375,-447.09659999999985,-0.098
-642,0052_001.0,Principal Arterial,Urban,Utah,PM,SUT,1596.8064,1233.95328,-362.85312,-0.227
-306,0015_267.0,Freeway,Suburban,Utah,PM,SUT,3710.3039999999996,3068.4243199999996,-641.87968,-0.173
-668,0015_264.2,Freeway,Suburban,Utah,PM,SUT,3215.1089,2932.98968,-282.11922000000004,-0.088
-649,0114_000.0,Principal Arterial,Urban,Utah,PM,SUT,353.702,379.3902,25.688199999999995,0.073
-661,0052_003.1,Principal Arterial,Urban,Utah,PM,SUT,1734.187,1061.71562,-672.47138,-0.388
-659,0189_002.7,Principal Arterial,Urban,Utah,PM,SUT,927.6126,1022.7596299999999,95.14702999999986,0.103
-667,0015_261.8,Freeway,Rural,Utah,PM,SUT,3397.4514,3385.68354,-11.767859999999928,-0.003
-665,0015_260.0,Freeway,Transition,Utah,PM,SUT,3221.2064,3237.58988,16.383479999999963,0.005
-660,0089_329.8,Minor Arterial,Suburban,Utah,PM,SUT,427.70640000000003,510.35292,82.64651999999995,0.193
-319,0189_013.1,Expressway,Rural,Utah,PM,SUT,1697.3533,952.3036599999999,-745.0496400000001,-0.439
-322,0190_001.8,Minor Arterial,Transition,Salt Lake,PM,SUT,193.93619999999999,78.0415,-115.89469999999999,-0.598
-350,0189_004.0,Expressway,Suburban,Utah,PM,SUT,399.9576,342.62928,-57.32832000000002,-0.143
-354,0171_008.8,Principal Arterial,Urban,Salt Lake,PM,SUT,729.4382,1209.04706,479.60886000000005,0.658
-629,0015_303.4,Freeway,Urban,Salt Lake,PM,SUT,2740.9224,2570.51281,-170.40958999999975,-0.062
-353,0215_017.5,Freeway,Urban,Salt Lake,PM,SUT,2252.007,2435.8428,183.83579999999984,0.082
-341,0080_123.2,Freeway,Suburban,Salt Lake,PM,SUT,2823.9556,2940.28016,116.32456000000002,0.041
-301,0080_128.7,Freeway,Rural,Salt Lake,PM,SUT,1592.209,1564.24315,-27.965850000000046,-0.018
-333,0071_021.2,Principal Arterial,Urban,Salt Lake,PM,SUT,358.9192,448.8982,89.97899999999998,0.251
-677,0080_136.1,Freeway,Rural,Salt Lake,PM,SUT,1729.4136999999998,1750.6363,21.222600000000057,0.012
-325,0089_377.3,Principal Arterial,Urban,Salt Lake,PM,SUT,573.7455,818.4834,244.73789999999997,0.427
-332,0186_006.0,Principal Arterial,Suburban,Salt Lake,PM,SUT,1447.8942,1611.2210800000003,163.3268800000003,0.113
-340,0080_117.7,Freeway,Urban,Salt Lake,PM,SUT,2121.3136,2365.965,244.6514000000002,0.115
-409,2330_001.0,Minor Arterial,Urban,Salt Lake,PM,SUT,328.3324,773.03152,444.69912,1.354
-628,0215_027.4,Freeway,Suburban,Davis,PM,SUT,941.5658,899.9273000000001,-41.63849999999991,-0.044
-624,0067_000.0,Freeway,Suburban,Davis,PM,SUT,744.6442000000001,1153.58804,408.94384,0.549
-315,0015_319.5,Freeway,Suburban,Davis,PM,SUT,2153.9128,1921.3338400000002,-232.57895999999982,-0.108
-625,0067_010.1,Freeway,Suburban,Davis,PM,SUT,1690.3712,2169.1079200000004,478.73672000000033,0.283
-616,0015_313.7,Freeway,Urban,Davis,PM,SUT,3624.0849000000003,3469.4678700000004,-154.6170299999999,-0.043
-711,0154_020.0,Expressway,Urban,Salt Lake,PM,SUT,332.2056,526.25216,194.04656,0.584
-329,0089_412.4,Principal Arterial,Urban,Weber,PM,SUT,686.3090000000001,506.13810000000007,-180.17090000000002,-0.263
-612,0015_330.1,Freeway,Urban,Davis,PM,SUT,3117.5946,2545.02433,-572.5702699999997,-0.184
-634,0085_015.5,Expressway,Suburban,Salt Lake,PM,SUT,1064.9624,1257.42736,192.46496000000002,0.181
-627,0154_012.9,Expressway,Suburban,Salt Lake,PM,SUT,2503.9013999999997,1918.83531,-585.0660899999998,-0.234
-643,2932_001.3,Collector,Transition,Utah,PM,SUT,350.238,320.7694,-29.46859999999998,-0.084
-601,0092_007.6,Collector,Transition,Utah,PM,SUT,71.1072,22.80096,-48.30624,-0.679
-602,0092_018.8,Collector,Rural,Utah,PM,SUT,166.9074,23.6797,-143.2277,-0.858
-638,0015_242.4,Freeway,Transition,Utah,EV,SUT,1084.6934,957.3354700000001,-127.35793000000001,-0.117
-650,0006_159.8,Principal Arterial,Suburban,Utah,EV,SUT,505.5883,306.70601,-198.88229,-0.393
-639,0015_248.8,Freeway,Suburban,Utah,EV,SUT,1688.307,1446.1935,-242.11349999999993,-0.143
-655,0015_253.6,Freeway,Rural,Utah,EV,SUT,2024.1668,1706.36034,-317.80646,-0.157
-653,0156_001.0,Principal Arterial,Urban,Utah,EV,SUT,959.1203999999999,855.7840799999999,-103.33632,-0.108
-646,0077_007.4,Principal Arterial,Suburban,Utah,EV,SUT,769.12,564.5508,-204.56920000000002,-0.266
-664,0089_326.5,Principal Arterial,Suburban,Utah,EV,SUT,11.6095,481.68575,470.07624999999996,40.491
-312,0006_181.6,Expressway,Rural,Utah,EV,SUT,223.68839999999997,235.89695999999998,12.208560000000006,0.055
-321,0006_146.9,Principal Arterial,Rural,Utah,EV,SUT,50.592,34.884,-15.707999999999998,-0.31
-327,0006_174.4,Expressway,Suburban,Utah,EV,SUT,788.4005999999999,733.75497,-54.64562999999998,-0.069
-349,0015_246.9,Freeway,Transition,Utah,EV,SUT,1565.3029999999999,1318.6145,-246.68849999999998,-0.158
-416,0089_297.1,Expressway,Rural,Utah,EV,SUT,101.1185,86.99698000000001,-14.12151999999999,-0.14
-611,0015_258.8,Freeway,Suburban,Utah,EV,SUT,3007.459,2600.9710999999998,-406.4879000000001,-0.135
-815,0080_104.3,Freeway,Transition,Salt Lake,EV,SUT,711.0872,381.21346,-329.87374000000005,-0.464
-348,0015_340.3,Freeway,Suburban,Weber,EV,SUT,3429.8635,2653.02555,-776.8379500000001,-0.226
-613,0015_357.6,Freeway,Rural,Box Elder,EV,SUT,2014.908,1562.96055,-451.9474499999999,-0.224
-820,0154_006.8,Expressway,Suburban,Salt Lake,EV,SUT,2623.4003,1643.68905,-979.7112499999998,-0.373
-819,0154_008.3,Expressway,Urban,Salt Lake,EV,SUT,2757.6393000000003,1806.8490800000002,-950.7902200000001,-0.345
-657,2889_000.0,Minor Arterial,Suburban,Utah,EV,SUT,720.223,728.32795,8.10495000000003,0.011
-626,0073_034.6,Principal Arterial,Transition,Utah,EV,SUT,1801.1087999999997,1577.1551399999998,-223.9536599999999,-0.124
-631,0266_001.7,Principal Arterial,Urban,Salt Lake,EV,SUT,982.4784,1494.4892799999998,512.0108799999998,0.521
-636,0154_001.4,Freeway,Transition,Salt Lake,EV,SUT,2705.339,2546.2085600000005,-159.13043999999945,-0.059
-680,0015_295.6,Freeway,Urban,Salt Lake,EV,SUT,1652.768,6736.746400000001,5083.978400000001,3.076
-816,0015_299.0,Freeway,Urban,Salt Lake,EV,SUT,4483.7028,4905.22932,421.52652000000035,0.094
-648,0194_000.8,Expressway,Suburban,Utah,EV,SUT,1771.8372000000002,2286.98154,515.14434,0.291
-674,0015_283.9,Freeway,Urban,Utah,EV,SUT,4160.6136,3594.60504,-566.0085599999998,-0.136
-302,0015_289.8,Freeway,Urban,Salt Lake,EV,SUT,4349.5650000000005,5564.191000000001,1214.6260000000002,0.279
-662,2878_004.4,Minor Arterial,Suburban,Utah,EV,SUT,486.86400000000003,922.09806,435.23406,0.894
-673,0015_279.6,Freeway,Suburban,Utah,EV,SUT,4112.2536,3044.68122,-1067.57238,-0.26
-675,0092_002.4,Freeway,Transition,Utah,EV,SUT,413.58149999999995,439.67753999999996,26.096040000000016,0.063
-676,0092_002.4,Freeway,Transition,Utah,EV,SUT,312.5349,209.72096999999997,-102.81393000000003,-0.329
-818,0215_007.7,Freeway,Urban,Salt Lake,EV,SUT,1949.3244,1399.12006,-550.20434,-0.282
-632,0145_005.3,Expressway,Suburban,Utah,EV,SUT,1260.402,1070.38074,-190.02125999999998,-0.151
-672,0015_278.5,Freeway,Urban,Utah,EV,SUT,4381.92,3225.9795,-1155.9405000000002,-0.264
-658,0089_349.3,Principal Arterial,Urban,Utah,EV,SUT,949.2544,576.4848,-372.7696000000001,-0.393
-335,0173_007.7,Minor Arterial,Urban,Salt Lake,EV,SUT,519.4098,383.55681000000004,-135.85298999999998,-0.262
-351,0215_011.5,Freeway,Suburban,Salt Lake,EV,SUT,3262.6728000000003,2676.90868,-585.7641200000003,-0.18
-406,0071_015.7,Principal Arterial,Urban,Salt Lake,EV,SUT,618.12,483.98592,-134.13407999999998,-0.217
-407,0068_038.1,Principal Arterial,Transition,Salt Lake,EV,SUT,643.0326,372.02331,-271.00929,-0.421
-617,0215_003.7,Freeway,Suburban,Salt Lake,EV,SUT,1113.9912,917.5597,-196.43149999999991,-0.176
-317,0210_003.9,Principal Arterial,Transition,Salt Lake,EV,SUT,105.53399999999999,141.71936999999997,36.18536999999998,0.343
-670,0015_272.7,Freeway,Suburban,Utah,EV,SUT,6270.651,4588.5069,-1682.1440999999995,-0.268
-671,0015_272.7,Freeway,Suburban,Utah,EV,SUT,6341.8589999999995,4588.5069,-1753.3520999999992,-0.276
-647,0089_344.0,Principal Arterial,Urban,Utah,EV,SUT,697.671,383.86323000000004,-313.80777,-0.45
-651,0114_005.0,Principal Arterial,Urban,Utah,EV,SUT,544.8208,147.33408,-397.48672,-0.73
-641,0015_271.6,Freeway,Urban,Utah,EV,SUT,6442.1832,4747.02828,-1695.15492,-0.263
-669,0015_269.6,Freeway,Urban,Utah,EV,SUT,5432.1171,3752.2587,-1679.8584000000005,-0.309
-642,0052_001.0,Principal Arterial,Urban,Utah,EV,SUT,1734.0287999999998,1041.84192,-692.1868799999997,-0.399
-306,0015_267.0,Freeway,Suburban,Utah,EV,SUT,4553.536,2593.9264,-1959.6096000000002,-0.43
-668,0015_264.2,Freeway,Suburban,Utah,EV,SUT,3450.5187,2496.3816699999998,-954.1370300000003,-0.277
-649,0114_000.0,Principal Arterial,Urban,Utah,EV,SUT,461.3164,387.97216,-73.34424000000001,-0.159
-661,0052_003.1,Principal Arterial,Urban,Utah,EV,SUT,1668.992,719.77286,-949.2191399999999,-0.569
-659,0189_002.7,Principal Arterial,Urban,Utah,EV,SUT,1390.3679,1116.19353,-274.17436999999995,-0.197
-667,0015_261.8,Freeway,Rural,Utah,EV,SUT,3635.0928,3009.07818,-626.0146199999999,-0.172
-665,0015_260.0,Freeway,Transition,Utah,EV,SUT,3467.1342,2922.3878799999998,-544.7463200000002,-0.157
-660,0089_329.8,Minor Arterial,Suburban,Utah,EV,SUT,398.38480000000004,377.11916,-21.26564000000002,-0.053
-319,0189_013.1,Expressway,Rural,Utah,EV,SUT,1470.7992,879.7897099999999,-591.00949,-0.402
-322,0190_001.8,Minor Arterial,Transition,Salt Lake,EV,SUT,144.8991,52.281659999999995,-92.61744000000002,-0.639
-350,0189_004.0,Expressway,Suburban,Utah,EV,SUT,421.25280000000004,242.18616000000003,-179.06664,-0.425
-354,0171_008.8,Principal Arterial,Urban,Salt Lake,EV,SUT,736.4242,1094.44672,358.0225199999999,0.486
-629,0015_303.4,Freeway,Urban,Salt Lake,EV,SUT,3553.5044000000003,3246.78445,-306.71995000000015,-0.086
-353,0215_017.5,Freeway,Urban,Salt Lake,EV,SUT,2128.515,1794.2194499999998,-334.29555000000005,-0.157
-341,0080_123.2,Freeway,Suburban,Salt Lake,EV,SUT,2963.274,2647.23084,-316.0431599999997,-0.107
-301,0080_128.7,Freeway,Rural,Salt Lake,EV,SUT,1456.617,1542.61822,86.0012200000001,0.059
-333,0071_021.2,Principal Arterial,Urban,Salt Lake,EV,SUT,411.7496,288.58428,-123.16532000000001,-0.299
-677,0080_136.1,Freeway,Rural,Salt Lake,EV,SUT,1626.1532,1737.65172,111.4985200000001,0.069
-325,0089_377.3,Principal Arterial,Urban,Salt Lake,EV,SUT,619.5885,669.5024999999999,49.91399999999999,0.081
-332,0186_006.0,Principal Arterial,Suburban,Salt Lake,EV,SUT,1444.7244,1189.17982,-255.54458,-0.177
-340,0080_117.7,Freeway,Urban,Salt Lake,EV,SUT,2562.8568,1925.5199599999999,-637.3368400000002,-0.249
-409,2330_001.0,Minor Arterial,Urban,Salt Lake,EV,SUT,380.0416,647.03764,266.99604,0.703
-628,0215_027.4,Freeway,Suburban,Davis,EV,SUT,974.8766,503.68462,-471.19198000000006,-0.483
-624,0067_000.0,Freeway,Suburban,Davis,EV,SUT,707.8222000000001,982.2688400000001,274.44664,0.388
-315,0015_319.5,Freeway,Suburban,Davis,EV,SUT,2341.58,1749.42864,-592.1513599999998,-0.253
-625,0067_010.1,Freeway,Suburban,Davis,EV,SUT,1636.7903999999999,1865.74528,228.95488000000023,0.14
-616,0015_313.7,Freeway,Urban,Davis,EV,SUT,3977.1261,3446.9881200000004,-530.1379799999995,-0.133
-711,0154_020.0,Expressway,Urban,Salt Lake,EV,SUT,549.796,485.80316000000005,-63.99284,-0.116
-329,0089_412.4,Principal Arterial,Urban,Weber,EV,SUT,699.9135,247.23855000000003,-452.67494999999997,-0.647
-612,0015_330.1,Freeway,Urban,Davis,EV,SUT,3486.1046,2830.0796699999996,-656.0249300000005,-0.188
-634,0085_015.5,Expressway,Suburban,Salt Lake,EV,SUT,1192.62,1146.96128,-45.6587199999999,-0.038
-627,0154_012.9,Expressway,Suburban,Salt Lake,EV,SUT,2746.8783,1903.4062199999998,-843.47208,-0.307
-643,2932_001.3,Collector,Transition,Utah,EV,SUT,331.142,256.14680000000004,-74.99519999999995,-0.226
-601,0092_007.6,Collector,Transition,Utah,EV,SUT,75.2544,13.96224,-61.29216,-0.814
-602,0092_018.8,Collector,Rural,Utah,EV,SUT,129.4337,6.98896,-122.44473999999998,-0.946
-638,0015_242.4,Freeway,Transition,Utah,AM,CUT,649.878,1012.6291900000001,362.75119000000007,0.558
-650,0006_159.8,Principal Arterial,Suburban,Utah,AM,CUT,103.59989999999999,112.41963,8.819730000000007,0.085
-639,0015_248.8,Freeway,Suburban,Utah,AM,CUT,1086.1407,1427.84886,341.70816000000013,0.315
-655,0015_253.6,Freeway,Rural,Utah,AM,CUT,1361.1716999999999,1692.04371,330.87201000000005,0.243
-653,0156_001.0,Principal Arterial,Urban,Utah,AM,CUT,132.7989,163.21734,30.418440000000004,0.229
-646,0077_007.4,Principal Arterial,Suburban,Utah,AM,CUT,104.77250000000001,108.29350000000001,3.521000000000001,0.034
-664,0089_326.5,Principal Arterial,Suburban,Utah,AM,CUT,0.0,235.44168000000005,235.44168000000005,inf
-312,0006_181.6,Expressway,Rural,Utah,AM,CUT,268.26030000000003,530.3760000000001,262.11570000000006,0.977
-321,0006_146.9,Principal Arterial,Rural,Utah,AM,CUT,26.033800000000003,27.54102,1.5072199999999967,0.058
-327,0006_174.4,Expressway,Suburban,Utah,AM,CUT,413.99910000000006,566.03205,152.03294999999997,0.367
-349,0015_246.9,Freeway,Transition,Utah,AM,CUT,949.2483000000001,1307.94495,358.69665,0.378
-416,0089_297.1,Expressway,Rural,Utah,AM,CUT,27.6433,37.73826,10.094959999999997,0.365
-611,0015_258.8,Freeway,Suburban,Utah,AM,CUT,2004.9282,2562.44472,557.5165199999999,0.278
-815,0080_104.3,Freeway,Transition,Salt Lake,AM,CUT,909.6351,722.30331,-187.33178999999996,-0.206
-348,0015_340.3,Freeway,Suburban,Weber,AM,CUT,2565.1416,2778.1265399999997,212.98493999999982,0.083
-613,0015_357.6,Freeway,Rural,Box Elder,AM,CUT,1342.8748,1762.08428,419.20948,0.312
-820,0154_006.8,Expressway,Suburban,Salt Lake,AM,CUT,295.475,324.70250000000004,29.22750000000002,0.099
-819,0154_008.3,Expressway,Urban,Salt Lake,AM,CUT,344.592,323.6736,-20.918399999999963,-0.061
-657,2889_000.0,Minor Arterial,Suburban,Utah,AM,CUT,239.69600000000003,325.94112,86.24511999999999,0.36
-626,0073_034.6,Principal Arterial,Transition,Utah,AM,CUT,629.2207999999999,746.1292799999999,116.90847999999994,0.186
-631,0266_001.7,Principal Arterial,Urban,Salt Lake,AM,CUT,88.6459,156.21006,67.56416,0.762
-636,0154_001.4,Freeway,Transition,Salt Lake,AM,CUT,420.6816,494.76959999999997,74.08799999999997,0.176
-680,0015_295.6,Freeway,Urban,Salt Lake,AM,CUT,622.5996,2428.40976,1805.81016,2.9
-816,0015_299.0,Freeway,Urban,Salt Lake,AM,CUT,849.428,1488.7912000000001,639.3632000000001,0.753
-648,0194_000.8,Expressway,Suburban,Utah,AM,CUT,857.934,1065.89868,207.96468000000004,0.242
-674,0015_283.9,Freeway,Urban,Utah,AM,CUT,2386.0861999999997,2659.31138,273.22518000000036,0.115
-302,0015_289.8,Freeway,Urban,Salt Lake,AM,CUT,511.25759999999997,2716.12224,2204.8646400000002,4.313
-662,2878_004.4,Minor Arterial,Suburban,Utah,AM,CUT,227.304,397.86515999999995,170.56115999999994,0.75
-673,0015_279.6,Freeway,Suburban,Utah,AM,CUT,2177.3376,2413.20966,235.87206000000015,0.108
-675,0092_002.4,Freeway,Transition,Utah,AM,CUT,58.5684,59.1558,0.5874000000000024,0.01
-676,0092_002.4,Freeway,Transition,Utah,AM,CUT,37.2768,33.64944,-3.627360000000003,-0.097
-818,0215_007.7,Freeway,Urban,Salt Lake,AM,CUT,518.3464,556.3443599999999,37.99795999999992,0.073
-632,0145_005.3,Expressway,Suburban,Utah,AM,CUT,243.0003,247.92392999999998,4.923629999999974,0.02
-672,0015_278.5,Freeway,Urban,Utah,AM,CUT,2319.463,2640.8867600000003,321.42376000000013,0.139
-658,0089_349.3,Principal Arterial,Urban,Utah,AM,CUT,101.465,183.73416000000003,82.26916000000003,0.811
-335,0173_007.7,Minor Arterial,Urban,Salt Lake,AM,CUT,72.7181,71.63735,-1.080750000000009,-0.015
-351,0215_011.5,Freeway,Suburban,Salt Lake,AM,CUT,969.2199999999999,1177.97176,208.75176,0.215
-406,0071_015.7,Principal Arterial,Urban,Salt Lake,AM,CUT,145.6848,181.66648,35.98168000000001,0.247
-407,0068_038.1,Principal Arterial,Transition,Salt Lake,AM,CUT,146.9429,141.53503,-5.407870000000003,-0.037
-617,0215_003.7,Freeway,Suburban,Salt Lake,AM,CUT,230.5152,394.62686999999994,164.11166999999995,0.712
-317,0210_003.9,Principal Arterial,Transition,Salt Lake,AM,CUT,10.229000000000001,14.05619,3.82719,0.374
-670,0015_272.7,Freeway,Suburban,Utah,AM,CUT,3068.8785,3336.29625,267.41775000000007,0.087
-671,0015_272.7,Freeway,Suburban,Utah,AM,CUT,3137.1205,3336.29625,199.17574999999988,0.063
-647,0089_344.0,Principal Arterial,Urban,Utah,AM,CUT,66.7728,94.37328,27.60047999999999,0.413
-651,0114_005.0,Principal Arterial,Urban,Utah,AM,CUT,81.1338,63.22877,-17.905029999999996,-0.221
-641,0015_271.6,Freeway,Urban,Utah,AM,CUT,3019.6023,3399.1292399999998,379.52693999999974,0.126
-669,0015_269.6,Freeway,Urban,Utah,AM,CUT,2572.1367,2706.4596300000003,134.32293000000027,0.052
-642,0052_001.0,Principal Arterial,Urban,Utah,AM,CUT,249.14880000000002,244.99304000000004,-4.155759999999987,-0.017
-306,0015_267.0,Freeway,Suburban,Utah,AM,CUT,2450.435,2112.0645,-338.3705,-0.138
-668,0015_264.2,Freeway,Suburban,Utah,AM,CUT,2128.4595,2238.6348,110.17529999999988,0.052
-649,0114_000.0,Principal Arterial,Urban,Utah,AM,CUT,49.1854,59.61498,10.429580000000001,0.212
-661,0052_003.1,Principal Arterial,Urban,Utah,AM,CUT,182.52859999999998,132.94028999999998,-49.58831000000001,-0.272
-659,0189_002.7,Principal Arterial,Urban,Utah,AM,CUT,218.7091,369.27151000000003,150.56241000000003,0.688
-667,0015_261.8,Freeway,Rural,Utah,AM,CUT,2366.238,2824.7145,458.4765000000002,0.194
